6.296554252199414,2632.697947214073
6.4149560117302045,2618.7683284457457
6.442815249266861,2632.697947214073
6.4358504398826994,2618.7683284457457
6.387096774193548,2604.83870967742
6.331378299120235,2563.0498533724367
6.247800586510266,2563.0498533724367
6.171187683284458,2521.260997067447
6.073680351906159,2479.4721407624606
5.97617302052786,2465.542521994134
5.87866568914956,2437.6832844574737
5.781158357771261,2409.824046920818
5.683651026392962,2381.964809384165
5.586143695014663,2340.175953079175
5.467741935483872,2284.4574780058647
5.377199413489738,2284.4574780058647
5.272727272727273,2214.809384164223
5.161290322580648,2173.020527859236
5.063782991202348,2145.16129032258
4.959310850439884,2117.30205278592
4.861803519061585,2103.372434017593
4.750366568914956,2033.72434017595
4.645894428152495,1978.0058651026409
4.541422287390027,1936.2170087976551
4.4439149560117315,1894.428152492665
4.325513196480941,1852.639296187678
4.228005865102638,1810.850439882696
4.123533724340177,1741.202346041053
4.019061583577713,1685.4838709677401
3.9145894428152492,1615.835777126097
3.817082111436949,1560.117302052784
3.705645161290324,1546.187683284454
3.608137829912024,1448.680351906155
3.496700879765397,1379.032258064512
3.392228739002933,1323.313782991203
3.294721407624635,1239.7360703812299
3.190249266862171,1128.299120234604
3.078812316715542,1058.651026392961
2.967375366568916,975.0733137829891
2.883797653958947,849.7067448680333
2.758431085043989,752.1994134897304
2.660923753665692,654.6920821114348
2.556451612903227,515.3958944281491
2.451979472140763,376.09970674486345
2.3405425219941343,264.6627565982378
2.2430351906158372,97.50733137829926
2.131598240469209,13.929618768326431
2.03409090909091,-13.929618768326431
1.908724340175954,-27.859237536659972
1.8181818181818201,-41.78885630498641
1.70674486803519,-13.929618768326431
1.6022727272727262,-41.78885630498641
1.497800586510262,-13.929618768326431
1.393328445747801,-27.859237536659972
1.288856304985337,-41.78885630498641
1.17741935483871,-27.859237536659972
1.072947214076245,-41.78885630498641
0.9684750733137831,-27.859237536659972
0.8779325513196491,-41.78885630498641
0.7804252199413491,-41.78885630498641
0.668988269794724,-41.78885630498641
0.557551319648094,-41.78885630498641
0.46700879765396003,-27.859237536659972
0.362536656891496,-27.859237536659972
0.25806451612903203,-55.718475073312845
0.139662756598241,-41.78885630498641
0.049120234604107006,-55.718475073312845
-0.06231671554252201,-55.718475073312845
-0.159824046920821,-69.64809384164639
-0.264296187683283,-41.78885630498641
-0.375733137829911,-55.718475073312845
-0.46627565982404506,-69.64809384164639
-0.5707478005865091,-55.718475073312845
-0.675219941348974,-27.859237536659972
-0.772727272727271,-41.78885630498641
-0.8771994134897341,-55.718475073312845
-0.9816715542521981,-41.78885630498641
-1.0931085043988271,-41.78885630498641
-1.211510263929618,-55.718475073312845
-1.295087976539589,-41.78885630498641
-1.406524926686216,-55.718475073312845
-1.510997067448679,-55.718475073312845
-1.615469208211141,-55.718475073312845
-1.712976539589442,-83.57771260996927
-1.8313782991202352,-55.718475073312845
-1.9288856304985322,-55.718475073312845
-2.026392961876832,-55.718475073312845
-2.137829912023459,-55.718475073312845
-2.249266862170087,-69.64809384164639
-2.346774193548388,-41.78885630498641
-2.437316715542522,-69.64809384164639
-2.555718475073313,-69.64809384164639
-2.660190615835777,-97.50733137830281
-2.757697947214076,-55.718475073312845
-2.876099706744867,-83.57771260996927
-2.9805718475073313,-97.50733137830281
-3.085043988269795,-69.64809384164639
-3.182551319648093,-83.57771260996927
-3.2800586510263923,-69.64809384164639
-3.370601173020528,-69.64809384164639
-3.495967741935484,-55.718475073312845
-3.5865102639296182,-83.57771260996927
-3.70491202346041,-83.57771260996927
-3.80241935483871,-83.57771260996927
-3.906891495601172,-97.50733137830281
-4.004398826979472,-97.50733137830281
-4.115835777126099,-55.718475073312845
-4.206378299120233,-97.50733137830281
-4.317815249266861,-97.50733137830281
-4.422287390029325,-97.50733137830281
-4.533724340175953,-83.57771260996927
-4.64516129032258,-97.50733137830281
-4.749633431085043,-97.50733137830281
-4.840175953079179,-111.4369501466292
-4.944648093841641,-97.50733137830281
-5.056085043988268,-97.50733137830281
-5.160557184750733,-125.36656891495558
-5.258064516129032,-111.4369501466292
-5.362536656891496,-111.4369501466292
-5.473973607038124,-125.36656891495558
-5.585410557184751,-111.4369501466292
-5.682917888563049,-125.36656891495558
-5.787390029325513,-83.57771260996927
-5.864002932551319,-97.50733137830281
-5.870967741935484,-97.50733137830281
-5.850073313782991,-69.64809384164639
-5.808284457478006,-55.718475073312845
-5.738636363636363,-69.64809384164639
-5.662023460410557,-69.64809384164639
-5.564516129032257,-69.64809384164639
-5.473973607038124,-41.78885630498641
-5.3695014662756595,-13.929618768326431
-5.278958944281525,-41.78885630498641
-5.181451612903226,-55.718475073312845
-5.083944281524926,-55.718475073312845
-4.9794721407624625,-41.78885630498641
-4.875,-41.78885630498641
-4.784457478005865,-41.78885630498641
-4.666055718475073,-27.859237536659972
-4.56158357771261,-55.718475073312845
-4.457111436950146,-41.78885630498641
-4.352639296187682,-41.78885630498641
-4.24816715542522,-55.718475073312845
-4.143695014662756,-55.718475073312845
-4.039222873900293,-27.859237536659972
-3.941715542521994,-41.78885630498641
-3.844208211143694,-27.859237536659972
-3.739736070381232,-55.718475073312845
-3.6213343108504388,-27.859237536659972
-3.52382697947214,-27.859237536659972
-3.426319648093841,-55.718475073312845
-3.30791788856305,-41.78885630498641
-3.203445747800586,-41.78885630498641
-3.112903225806452,-13.929618768326431
-3.001466275659824,-13.929618768326431
-2.8969941348973602,-13.929618768326431
