,Voltage,Current
67,0.5645161290322598,4.875366568914785e-08
68,0.46004398826979553,4.875366568914785e-08
69,0.3625366568914963,4.875366568914785e-08
70,0.25806451612903203,3.482404692082142e-08
71,0.14662756598240456,6.268328445747428e-08
72,0.04215542521994209,4.875366568914785e-08
73,-0.05535190615835717,7.661290322580783e-08
74,-0.15982404692082142,4.875366568914785e-08
75,-0.2573313782991189,4.875366568914785e-08
76,-0.37573313782991136,6.268328445747428e-08
77,-0.4732404692082106,3.482404692082142e-08
78,-0.5707478005865099,6.268328445747428e-08
79,-0.6682551319648091,3.482404692082142e-08
80,-0.7727272727272716,6.268328445747428e-08
81,-0.8771994134897341,4.875366568914785e-08
82,-0.9747067448680351,3.482404692082142e-08
83,-1.0931085043988276,4.875366568914785e-08
84,-1.2045454545454533,4.875366568914785e-08
85,-1.3020527859237525,4.875366568914785e-08
86,-1.4065249266862168,6.268328445747428e-08
87,-1.5109970674486792,4.875366568914785e-08
88,-1.6085043988269803,4.875366568914785e-08
89,-1.719941348973606,7.661290322580783e-08
90,-1.8174486803519052,6.268328445747428e-08
91,-1.9288856304985327,7.661290322580783e-08
92,-2.033357771260997,6.268328445747428e-08
93,-2.1517595307917894,7.661290322580783e-08
94,-2.2423020527859236,4.875366568914785e-08
95,-2.339809384164223,6.268328445747428e-08
96,-2.4442815249266854,7.661290322580783e-08
97,-2.555718475073313,4.875366568914785e-08
98,-2.660190615835777,6.268328445747428e-08
99,-2.7576979472140764,6.268328445747428e-08
100,-2.876099706744867,6.268328445747428e-08
101,-2.9736070381231663,7.661290322580783e-08
102,-3.0780791788856305,9.054252199413072e-08
103,-3.182551319648093,4.875366568914785e-08
104,-3.2800586510263923,4.875366568914785e-08
105,-3.3775659824046915,9.054252199413072e-08
106,-3.489002932551319,7.661290322580783e-08
107,-3.5865102639296182,6.268328445747428e-08
108,-3.6909824046920807,7.661290322580783e-08
109,-3.80241935483871,6.268328445747428e-08
110,-3.9068914956011724,6.268328445747428e-08
111,-4.004398826979472,7.661290322580783e-08
112,-4.108870967741936,9.054252199413072e-08
113,-4.19941348973607,6.268328445747428e-08
114,-4.324780058651026,9.054252199413072e-08
115,-4.422287390029325,7.661290322580783e-08
116,-4.533724340175953,7.661290322580783e-08
117,-4.638196480938416,1.0447214076246425e-07
118,-4.742668621700879,4.875366568914785e-08
119,-4.840175953079179,7.661290322580783e-08
120,-4.944648093841641,7.661290322580783e-08
121,-5.0560850439882685,9.054252199413072e-08
122,-5.153592375366569,7.661290322580783e-08
123,-5.27199413489736,4.875366568914785e-08
124,-5.3695014662756595,7.661290322580783e-08
125,-5.473973607038124,7.661290322580783e-08
126,-5.578445747800586,1.0447214076246425e-07
127,-5.682917888563049,9.054252199413072e-08
128,-5.773460410557185,9.054252199413072e-08
129,-5.864002932551319,6.268328445747428e-08
130,-5.870967741935484,4.875366568914785e-08
131,-5.857038123167155,4.875366568914785e-08
132,-5.801319648093841,6.268328445747428e-08
133,-5.738636363636363,3.482404692082142e-08
134,-5.668988269794721,2.0894428152487876e-08
135,-5.571480938416421,2.0894428152487876e-08
136,-5.467008797653959,2.0894428152487876e-08
137,-5.3695014662756595,2.0894428152487876e-08
138,-5.278958944281525,2.0894428152487876e-08
139,-5.174486803519061,3.482404692082142e-08
140,-5.083944281524926,2.0894428152487876e-08
141,-4.9794721407624625,2.0894428152487876e-08
142,-4.868035190615835,2.0894428152487876e-08
143,-4.770527859237536,2.0894428152487876e-08
144,-4.666055718475073,2.0894428152487876e-08
145,-4.554618768328446,2.0894428152487876e-08
146,-4.4501466275659824,2.0894428152487876e-08
147,-4.352639296187682,2.0894428152487876e-08
148,-4.234237536656891,3.482404692082142e-08
149,-4.143695014662756,2.0894428152487876e-08
150,-4.039222873900293,2.0894428152487876e-08
151,-3.948680351906157,2.0894428152487876e-08
152,-3.823313782991203,3.482404692082142e-08
153,-3.725806451612902,2.0894428152487876e-08
154,-3.6282991202346047,6.964809384164994e-09
155,-3.516862170087977,3.482404692082142e-08
156,-3.412390029325513,2.0894428152487876e-08
157,-3.3079178885630505,2.0894428152487876e-08
158,-3.2104105571847494,2.0894428152487876e-08
159,-3.112903225806452,6.964809384164994e-09
160,-2.9945014662756595,6.964809384164994e-09
161,-2.8969941348973602,6.964809384164994e-09
162,-2.799486803519061,2.0894428152487876e-08
163,-2.6880498533724335,6.964809384164994e-09
164,-2.5835777126099693,-6.964809384164994e-09
165,-2.486070381231672,6.964809384164994e-09
166,-2.3955278592375358,-2.089442815249498e-08
167,-2.277126099706745,6.964809384164994e-09
168,-2.172653958944281,6.964809384164994e-09
169,-2.05425219941349,2.0894428152487876e-08
170,-1.963709677419354,-6.964809384164994e-09
171,-1.8592375366568916,-2.089442815249498e-08
172,-1.7478005865102642,2.0894428152487876e-08
173,-1.6572580645161281,6.964809384164994e-09
174,-1.5318914956011724,-6.964809384164994e-09
175,-1.4343841642228732,6.964809384164994e-09
176,-1.336876832844574,6.964809384164994e-09
177,-1.2184750733137815,6.964809384164994e-09
178,-1.107038123167154,2.0894428152487876e-08
179,-1.0164956011730197,6.964809384164994e-09
180,-0.9120234604105555,6.964809384164994e-09
181,-0.807551319648093,6.964809384164994e-09
182,-0.7100439882697938,-6.964809384164994e-09
183,-0.6125366568914963,6.964809384164994e-09
184,-0.508064516129032,6.964809384164994e-09
185,-0.3966275659824028,-6.964809384164994e-09
186,-0.2921554252199403,6.964809384164994e-09
187,-0.18768328445747784,6.964809384164994e-09
188,-0.08321114369501359,-6.964809384164994e-09
189,0.014296187683285666,-3.482404692082142e-08
190,0.12573313782991136,2.0894428152487876e-08
191,0.2232404692082106,-6.964809384164994e-09
192,0.32074780058651164,-2.089442815249498e-08
193,0.4252199413489741,-6.964809384164994e-09
194,0.5366568914955998,-2.089442815249498e-08
195,0.648093841642229,6.964809384164994e-09
196,0.7386363636363633,6.964809384164994e-09
197,0.8361436950146643,-6.964809384164994e-09
198,0.9336510263929618,6.964809384164994e-09
199,1.045087976539591,6.964809384164994e-09
200,1.1495601173020553,-6.964809384164994e-09
201,1.260997067448681,2.0894428152487876e-08
202,1.3724340175953103,-3.482404692082142e-08
203,1.4560117302052795,-2.089442815249498e-08
204,1.5674486803519052,6.964809384164994e-09
205,1.6928152492668627,-2.089442815249498e-08
206,1.7903225806451601,-3.482404692082142e-08
207,1.887829912023463,-6.964809384164994e-09
208,1.9923020527859236,-3.482404692082142e-08
209,2.103739002932551,-3.482404692082142e-08
210,2.2082111436950154,-1.3233137829912068e-07
211,2.319648093841643,-1.7412023460410708e-07
212,2.424120234604107,-2.5769794721407636e-07
213,2.5146627565982413,-3.134164222873928e-07
214,2.6260997067448706,-3.5520527859237915e-07
215,2.723607038123168,-3.6913489736070205e-07
216,2.8350439882697955,-4.24853372434022e-07
217,2.93951612903226,-4.805718475073313e-07
218,3.0509530791788873,-5.502199413489741e-07
219,3.1554252199413497,-5.920087976539605e-07
220,3.259897360703814,-6.198680351906169e-07
221,3.3504398826979482,-6.477272727272734e-07
222,3.468841642228739,-6.616568914956034e-07
223,3.573313782991203,-7.313049853372462e-07
224,3.6777859237536674,-7.45234604105569e-07
225,3.782258064516128,-7.73093841642229e-07
226,3.8867302052785924,-7.87023460410559e-07
227,3.9912023460410566,-8.00953079178889e-07
228,4.095674486803517,-8.427419354838719e-07
229,4.2071114369501466,-8.706011730205319e-07
230,4.297653958944281,-8.845307917888548e-07
231,4.40909090909091,-8.984604105571882e-07
232,4.499633431085044,-9.541788856304975e-07
233,4.604105571847509,-9.541788856304975e-07
234,4.722507331378299,-9.541788856304975e-07
235,4.8269794721407635,-9.95967741935484e-07
236,4.931451612903228,-1.0238269794721404e-06
237,5.028958944281527,-1.0238269794721404e-06
238,5.140395894428153,-1.0516862170088004e-06
239,5.244868035190617,-1.0656158357771269e-06
240,5.349340175953081,-1.0656158357771269e-06
241,5.453812316715542,-1.0934750733137832e-06
242,5.565249266862171,-1.1213343108504432e-06
243,5.669721407624635,-1.1213343108504432e-06
244,5.767228739002935,-1.149193548387096e-06
245,5.857771260997069,-1.149193548387096e-06
246,5.97617302052786,-1.190982404692086e-06
247,6.073680351906159,-1.2188416422287389e-06
248,6.1851173020527845,-1.2049120234604126e-06
249,6.282624633431087,-1.2188416422287389e-06
250,6.387096774193548,-1.232771260997069e-06
251,6.505498533724342,-1.2745601173020552e-06
252,6.603005865102638,-1.3024193548387118e-06
253,6.700513196480937,-1.2745601173020552e-06
254,6.79802052785924,-1.3024193548387118e-06
255,6.909457478005866,-1.3024193548387118e-06
