,Voltage,Current
223,3.573313782991203,-1.2954545454545468e-06
224,3.6708211143695024,-1.3651026392961896e-06
225,3.782258064516128,-1.4208211143694988e-06
226,3.8867302052785924,-1.4904692082111417e-06
227,3.9912023460410566,-1.5183284457478016e-06
228,4.088709677419356,-1.601906158357771e-06
229,4.200146627565985,-1.6436950146627573e-06
230,4.304618768328446,-1.727272727272723e-06
231,4.402126099706745,-1.755131964809383e-06
232,4.499633431085044,-1.8247800586510259e-06
233,4.618035190615839,-1.8526392961876859e-06
234,4.722507331378299,-1.9222873900293285e-06
235,4.8269794721407635,-1.9640762463343116e-06
236,4.938416422287389,-1.978005865102638e-06
237,5.028958944281527,-2.075513196480937e-06
238,5.133431085043991,-2.1173020527859236e-06
239,5.237903225806452,-2.14516129032258e-06
240,5.356304985337246,-2.17302052785924e-06
241,5.453812316715542,-2.214809384164223e-06
242,5.55828445747801,-2.2705278592375356e-06
243,5.655791788856305,-2.298387096774196e-06
244,5.767228739002935,-2.3819648093841616e-06
245,5.857771260997069,-2.3819648093841616e-06
246,5.96224340175953,-2.465542521994134e-06
247,6.080645161290324,-2.465542521994134e-06
248,6.178152492668623,-2.535190615835777e-06
249,6.282624633431087,-2.535190615835777e-06
250,6.394061583577713,-2.5769794721407673e-06
251,6.498533724340177,-2.61876832844575e-06
252,6.603005865102638,-2.6326979472140762e-06
253,6.693548387096776,-2.646627565982403e-06
254,6.8049853372434015,-2.716275659824046e-06
255,6.902492668621701,-2.7441348973607056e-06
